tStart,tR,xR,yR,theta,xR_fine,yR_fine,tV,xV,yV,zRotV,tP,gxP,gyP,gzP,axP,ayP,azP
1708009019.18221,1708009019.1876073,25.71411201229957,25.918166204899126,-0.0452446233636168,NaN,NaN,1708009019.1876073,1777.4177342260036,-155.44361475597938,0.9729083111309524,,,,,,,
1708009019.2413719,1708009019.247689,25.71411201229957,25.918166204899126,-0.0452446233636168,NaN,NaN,1708009019.247689,1777.4197580418702,-155.44140008061726,0.9729089939108386,,,,,,,
1708009019.3027868,1708009019.30831,25.71411201229957,25.918166204899126,-0.0452446233636168,NaN,NaN,1708009019.30831,1777.4186014737156,-155.44587229073537,0.9729101155745519,,,,,,,
1708009019.3646796,1708009019.370612,25.71411201229957,25.918166204899126,-0.0452446233636168,NaN,NaN,1708009019.370854,1777.4154383758635,-155.4427274712627,0.9729080195776455,,,,,,,
1708009019.427726,1708009019.4325798,25.71411201229957,25.918166204899126,-0.0452446233636168,NaN,NaN,1708009019.4325798,1777.4195520749186,-155.44377446141203,0.9729047495149559,,,,,,,
1708009019.4901617,1708009019.494448,25.71411201229957,25.918166204899126,-0.0452446233636168,NaN,NaN,1708009019.494448,1777.4186079192575,-155.44527386643836,0.9729105951503759,,,,,,,
1708009019.5524013,1708009019.5570076,25.71411201229957,25.918166204899126,-0.0452446233636168,NaN,NaN,1708009019.5570076,1777.4172474332677,-155.44493292007107,0.9729073651388916,,,,,,,
1708009019.614378,1708009019.622859,25.71411201229957,25.918166204899126,-0.0452446233636168,NaN,NaN,1708009019.622859,1777.416892081858,-155.4447862171819,0.972911630299639,,,,,,,
1708009019.6765225,1708009019.681554,25.71411201229957,25.918166204899126,-0.0452446233636168,NaN,NaN,1708009019.681554,1777.4166569522965,-155.44290127871972,0.9729146558992287,,,,,,,
1708009019.73779,1708009019.742591,25.71411201229957,25.918166204899126,-0.0452446233636168,NaN,NaN,1708009019.7428162,1777.4191524606863,-155.44637821123354,0.9729091140789535,,,,,,,
