tStart,tR,xR,yR,theta,xR_fine,yR_fine,tV,xV,yV,zRotV,tP,gxP,gyP,gzP,axP,ayP,azP
1706193957.6181755,1706193957.6228452,26.228480538209883,24.147566238044245,0.0019120745980432674,NaN,NaN,1706193957.6480396,-7.713306474451965,-731.5192383709034,0.9907573255755506,1706193957.6480396,nan,nan,nan,0.027881281450390816,0.042245909571647644,1.031325101852417
1706193957.7119818,1706193957.7170923,26.22848066680688,24.147565570918967,0.0019118980220169945,NaN,NaN,1706193957.7418718,-7.800067336428346,-731.5239084862502,0.9907479892355403,1706193957.7418718,nan,nan,nan,0.028851065784692764,0.027921147644519806,1.0296192169189453
1706193957.8031435,1706193957.8080213,26.228481619997396,24.147564745181725,0.0019104159337671733,NaN,NaN,1706193957.8333879,-7.746754658817292,-731.5256322672338,0.9907594072349332,1706193957.832382,nan,nan,nan,0.026911497116088867,0.035204920917749405,1.0349805355072021
1706193957.8953514,1706193957.9009528,26.22848155988893,24.147564925071016,0.0019121352614452913,NaN,NaN,1706193957.9254308,-7.758754807628747,-731.5276035141173,0.9907647613273414,1706193957.9244337,nan,nan,nan,0.027153942734003067,0.03350537270307541,1.0325435400009155
1706193957.9871619,1706193957.9921417,26.228481894170883,24.147564034750665,0.0019142993548861287,NaN,NaN,1706193958.0160131,-7.788442045526312,-731.5272025894772,0.9907530947351477,1706193958.0160131,nan,nan,nan,0.026669051498174667,0.033019788563251495,1.0281569957733154
1706193958.079136,1706193958.0840766,26.228482429479094,24.14756278617218,0.0019146633942891123,NaN,NaN,1706193958.1066544,-7.74260493226199,-731.5286727591717,0.990762866774262,1706193958.1066544,nan,nan,nan,0.026911497116088867,0.03447654843330383,1.0318124294281006
1706193958.171651,1706193958.1770391,26.228484509400666,24.147562878600148,0.001916802507868659,NaN,NaN,1706193958.2015176,-7.793373593557781,-731.5267587495708,0.9907528928230159,1706193958.2015176,nan,nan,nan,0.027881281450390816,0.029377900063991547,1.0296192169189453
1706193958.2636757,1706193958.2681718,26.22848462524804,24.147561795144032,0.0019168779230997746,NaN,NaN,1706193958.2931693,-7.743621511768613,-731.5262219946679,0.9907665587519648,1706193958.2931693,nan,nan,nan,0.027638833969831467,0.0369044728577137,1.0303502082824707
1706193958.3572383,1706193958.3621736,26.228484566133172,24.147561588166447,0.0019207657118549548,NaN,NaN,1706193958.3870225,-7.778820801682182,-731.5252408038954,0.9907543669802948,1706193958.3870225,nan,nan,nan,0.02569926716387272,0.0313202403485775,1.0296192169189453
1706193958.4500198,1706193958.4557033,26.228485575708472,24.14756174510419,0.0019231107478302478,NaN,NaN,1706193958.4798448,-7.762692860054708,-731.5300680487608,0.9907671880257426,1706193958.4798448,nan,nan,nan,0.02642660401761532,0.035933300852775574,1.0310814380645752
