tStart,tR,xR,yR,theta,xR_fine,yR_fine,tV,xV,yV,zRotV,tP,gxP,gyP,gzP,axP,ayP,azP
1708010374.39885,1708010374.4034107,27.217693173598605,24.106544388333262,-0.009397569300155298,NaN,NaN,1708010374.4034107,-7.980156285026702,-1699.0349836729004,1.0056222301134616,,,,,,,
1708010374.4556673,1708010374.460407,27.217693173598605,24.106544388333262,-0.009397569300155298,NaN,NaN,1708010374.460407,-7.984592332302454,-1699.0355032424636,1.0056262615387537,,,,,,,
1708010374.5176558,1708010374.5221622,27.217693173598605,24.106544388333262,-0.009397569300155298,NaN,NaN,1708010374.5229392,-7.980963618000578,-1699.0365021269783,1.0056237068586595,,,,,,,
1708010374.5804813,1708010374.5849764,27.217693173598605,24.106544388333262,-0.009397569300155298,NaN,NaN,1708010374.5849764,-7.980597998967249,-1699.035651238683,1.0056225190389532,,,,,,,
1708010374.6423602,1708010374.6470673,27.217693173598605,24.106544388333262,-0.009397569300155298,NaN,NaN,1708010374.6470673,-7.981760686448907,-1699.0362359330986,1.0056261625543423,,,,,,,
1708010374.7040234,1708010374.709089,27.217693173598605,24.106544388333262,-0.009397569300155298,NaN,NaN,1708010374.7093287,-7.979540056978478,-1699.0356537887205,1.005619881907199,,,,,,,
1708010374.7667508,1708010374.7720933,27.217693173598605,24.106544388333262,-0.009397569300155298,NaN,NaN,1708010374.7724192,-7.979591054921193,-1699.0324243462087,1.0056226650447584,,,,,,,
1708010374.8294663,1708010374.8335829,27.217693173598605,24.106544388333262,-0.009397569300155298,NaN,NaN,1708010374.8345864,-7.9814667086306885,-1699.034996382365,1.005630018601816,,,,,,,
1708010374.8903534,1708010374.895389,27.217693173598605,24.106544388333262,-0.009397569300155298,NaN,NaN,1708010374.896063,-7.980738825204941,-1699.0338709183518,1.0056250016911348,,,,,,,
1708010374.952012,1708010374.9586403,27.217693173598605,24.106544388333262,-0.009397569300155298,NaN,NaN,1708010374.9586403,-7.976791547468343,-1699.0352339989145,1.0056181887738915,,,,,,,
1708010375.0134318,1708010375.0187347,27.217693173598605,24.106544388333262,-0.009397569300155298,NaN,NaN,1708010375.0190442,-7.980657567223926,-1699.0337029088953,1.0056277693150055,,,,,,,
1708010375.0759046,1708010375.080572,27.217693173598605,24.106544388333262,-0.009397569300155298,NaN,NaN,1708010375.0810792,-7.97992764993189,-1699.0350568699191,1.0056315498885247,,,,,,,
1708010375.1375473,1708010375.1429389,27.217693173598605,24.106544388333262,-0.009397569300155298,NaN,NaN,1708010375.1429389,-7.974995295537069,-1699.0395260358928,1.0056250906087019,,,,,,,
