tStart,tR,xR,yR,theta,xR_fine,yR_fine,tV,xV,yV,zRotV,tP,gxP,gyP,gzP,axP,ayP,azP
1708009263.541528,1708009263.546262,25.739646835673756,24.280595766510363,-0.04325406666678543,NaN,NaN,1708009263.546262,145.09716086598186,-205.05926491918345,0.9715423252733445,,,,,,,
1708009263.6035836,1708009263.6081305,25.737490188576487,24.286943329980435,-0.04340653424597877,NaN,NaN,1708009263.6090415,148.6629993448734,-205.07645157949042,0.9712378436116178,,,,,,,
1708009263.665345,1708009263.6755574,25.737598433718922,24.290301264152145,-0.04344559017180225,NaN,NaN,1708009263.6765578,152.90968883127084,-205.13251664796576,0.9709144982433101,,,,,,,
1708009263.7269955,1708009263.734677,25.737657573459582,24.29322942205301,-0.043403814796937584,NaN,NaN,1708009263.734677,155.79536798165995,-205.0715118547351,0.9708906605472583,,,,,,,
1708009263.7888174,1708009263.7942023,25.737698075781275,24.296018700523476,-0.04333509565707969,NaN,NaN,1708009263.7942023,158.98517380059442,-204.91753280678665,0.9710438127986553,,,,,,,
1708009263.8492498,1708009263.853934,25.737731270986224,24.2989316758328,-0.04326467278549659,NaN,NaN,1708009263.854929,162.04997332497396,-204.77522861712552,0.9710812986350583,,,,,,,
1708009263.9119155,1708009263.916053,25.73782625772585,24.30388575600108,-0.04311914830041992,NaN,NaN,1708009263.9170563,165.54907217136605,-204.67827608939098,0.9710104384701701,,,,,,,
1708009263.974486,1708009263.97948,25.737889629064863,24.306520221440913,-0.04302309910438655,NaN,NaN,1708009263.9797068,168.33060738896123,-204.52778295914086,0.971256734878461,,,,,,,
1708009264.0365994,1708009264.0424879,25.737962466176757,24.30883137525022,-0.042885371705416335,NaN,NaN,1708009264.0426521,170.98456687521747,-204.45404540084553,0.9714627295175674,,,,,,,
1708009264.0988266,1708009264.1033583,25.738036294344724,24.311271492117978,-0.04267397214219741,NaN,NaN,1708009264.1033583,173.5072849759285,-204.41200379919096,0.9716171285026882,,,,,,,
1708009264.159467,1708009264.1640708,25.738100449620084,24.313184045222755,-0.0424745013673769,NaN,NaN,1708009264.1640708,175.92864768740213,-204.35557312591152,0.9719101469053758,,,,,,,
1708009264.2215705,1708009264.2277262,25.73815859743121,24.315223791770038,-0.042230693825150274,NaN,NaN,1708009264.2277262,178.59912936159117,-204.28442465295518,0.9723102689915916,,,,,,,
1708009264.2842972,1708009264.2897289,25.738223550165717,24.31921340654636,-0.041710656253204144,NaN,NaN,1708009264.2897289,180.63081177724033,-204.15688007532395,0.9727627004942193,,,,,,,
1708009264.3461995,1708009264.3504443,25.738249515937564,24.321133515286768,-0.041528132976115295,NaN,NaN,1708009264.3513093,182.6132700280016,-204.17737457888515,0.9727952585814764,,,,,,,
1708009264.4093075,1708009264.4133563,25.73830410916487,24.322821476845906,-0.04147384787218964,NaN,NaN,1708009264.4143586,184.53033231136084,-204.14843750253158,0.9730252216259996,,,,,,,
